Codigo_IBGE;Municipio;UF;COBRADE;Data_Ocorrencia;Inicio_Analise_Climatica;Fim_Analise_Climatica;Dias_Lookback;Impacto_Financeiro_Total;Impacto_PEPR_Agricultura
1702000;Araguaçu;TO;14110 - Estiagem;2024-01-11;2023-10-13;2024-01-11;90;0.00;0.00
5101001;Araguaiana;MT;13310 - Onda de Calor;2020-10-09;2020-07-11;2020-10-09;90;0.00;0.00
5101001;Araguaiana;MT;14110 - Estiagem;2025-10-13;2025-07-15;2025-10-13;90;597000.00;100000.00
5101001;Araguaiana;MT;14131 - Incendio Florestal - Incendios em Parques, areas de Protecao Ambiental e areas de Preservacao Permanente Nacionais, Estaduais ou Municipais;2020-09-12;2020-08-13;2020-09-12;30;0.00;0.00
5101001;Araguaiana;MT;14131 - Incendio Florestal - Incendios em Parques, areas de Protecao Ambiental e areas de Preservacao Permanente Nacionais, Estaduais ou Municipais;2023-11-17;2023-10-18;2023-11-17;30;0.00;0.00
5101001;Araguaiana;MT;14131 - Incendio Florestal - Incendios em Parques, areas de Protecao Ambiental e areas de Preservacao Permanente Nacionais, Estaduais ou Municipais;2023-11-23;2023-10-24;2023-11-23;30;0.00;0.00
5101001;Araguaiana;MT;14132 - Incendio Florestal - Incendios em areas nao protegidas, com reflexos na qualidade do ar;2023-11-23;2023-10-24;2023-11-23;30;0.00;0.00
1702109;Araguaína;TO;12100 - Inundacoes;2022-01-12;2021-12-13;2022-01-12;30;0.00;0.00
1702109;Araguaína;TO;14110 - Estiagem;2024-01-11;2023-10-13;2024-01-11;90;0.00;0.00
5101209;Araguainha;MT;13310 - Onda de Calor;2020-10-09;2020-07-11;2020-10-09;90;0.00;0.00
5101209;Araguainha;MT;14131 - Incendio Florestal - Incendios em Parques, areas de Protecao Ambiental e areas de Preservacao Permanente Nacionais, Estaduais ou Municipais;2020-09-12;2020-08-13;2020-09-12;30;0.00;0.00
5101209;Araguainha;MT;14131 - Incendio Florestal - Incendios em Parques, areas de Protecao Ambiental e areas de Preservacao Permanente Nacionais, Estaduais ou Municipais;2023-11-17;2023-10-18;2023-11-17;30;0.00;0.00
5101209;Araguainha;MT;14131 - Incendio Florestal - Incendios em Parques, areas de Protecao Ambiental e areas de Preservacao Permanente Nacionais, Estaduais ou Municipais;2023-11-23;2023-10-24;2023-11-23;30;0.00;0.00
5101209;Araguainha;MT;14132 - Incendio Florestal - Incendios em areas nao protegidas, com reflexos na qualidade do ar;2023-11-23;2023-10-24;2023-11-23;30;0.00;0.00
2100873;Araguanã;MA;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2019-04-10;2019-03-11;2019-04-10;30;0.00;0.00
2100873;Araguanã;MA;14110 - Estiagem;2026-01-09;2025-10-11;2026-01-09;90;0.00;0.00
1702158;Araguanã;TO;12100 - Inundacoes;2020-03-27;2020-02-26;2020-03-27;30;0.00;0.00
1702158;Araguanã;TO;12100 - Inundacoes;2018-02-11;2018-01-12;2018-02-11;30;0.00;0.00
1702158;Araguanã;TO;12100 - Inundacoes;2022-01-12;2021-12-13;2022-01-12;30;0.00;0.00
1702158;Araguanã;TO;12100 - Inundacoes;2018-04-11;2018-03-12;2018-04-11;30;0.00;0.00
1702158;Araguanã;TO;12100 - Inundacoes;2023-03-21;2023-02-19;2023-03-21;30;0.00;0.00
1702158;Araguanã;TO;14110 - Estiagem;2024-01-11;2023-10-13;2024-01-11;90;0.00;0.00
5202155;Araguapaz;GO;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2019-03-13;2019-02-11;2019-03-13;30;0.00;0.00
5202155;Araguapaz;GO;14131 - Incendio Florestal - Incendios em Parques, areas de Protecao Ambiental e areas de Preservacao Permanente Nacionais, Estaduais ou Municipais;2020-09-16;2020-08-17;2020-09-16;30;0.00;0.00
5202155;Araguapaz;GO;14131 - Incendio Florestal - Incendios em Parques, areas de Protecao Ambiental e areas de Preservacao Permanente Nacionais, Estaduais ou Municipais;2021-09-09;2021-08-10;2021-09-09;30;0.00;0.00
3103504;Araguari;MG;12200 - Enxurradas;2025-03-24;2025-02-22;2025-03-24;30;0.00;0.00
3103504;Araguari;MG;12200 - Enxurradas;2017-03-17;2017-02-15;2017-03-17;30;2503000.00;0.00
3103504;Araguari;MG;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2025-11-07;2025-10-08;2025-11-07;30;5652739.00;0.00
3103504;Araguari;MG;13215 - Tempestade Local/Convectiva - Vendaval;2026-01-27;2025-12-28;2026-01-27;30;3443000.00;0.00
3103504;Araguari;MG;14132 - Incendio Florestal - Incendios em areas nao protegidas, com reflexos na qualidade do ar;2023-12-12;2023-11-12;2023-12-12;30;0.00;0.00
1702208;Araguatins;TO;12100 - Inundacoes;2022-01-12;2021-12-13;2022-01-12;30;0.00;0.00
1702208;Araguatins;TO;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2019-12-19;2019-11-19;2019-12-19;30;1250000.00;0.00
1702208;Araguatins;TO;14110 - Estiagem;2024-01-11;2023-10-13;2024-01-11;90;0.00;0.00
2100907;Araioses;MA;12300 - Alagamentos;2019-04-04;2019-03-05;2019-04-04;30;14578610.38;387000.00
5001243;Aral Moreira;MS;12200 - Enxurradas;2025-09-10;2025-08-11;2025-09-10;30;0.00;0.00
5001243;Aral Moreira;MS;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2018-03-09;2018-02-07;2018-03-09;30;2200000.00;1000000.00
5001243;Aral Moreira;MS;13215 - Tempestade Local/Convectiva - Vendaval;2019-10-29;2019-09-29;2019-10-29;30;80000.00;0.00
5001243;Aral Moreira;MS;13215 - Tempestade Local/Convectiva - Vendaval;2016-11-04;2016-10-05;2016-11-04;30;25000.00;0.00
5001243;Aral Moreira;MS;13322 - Onda de Frio - Geadas;2021-07-08;2021-06-08;2021-07-08;30;0.00;0.00
5001243;Aral Moreira;MS;14110 - Estiagem;2020-10-13;2020-07-15;2020-10-13;90;0.00;0.00
5001243;Aral Moreira;MS;14110 - Estiagem;2021-07-08;2021-04-09;2021-07-08;90;0.00;0.00
5001243;Aral Moreira;MS;14110 - Estiagem;2022-01-06;2021-10-08;2022-01-06;90;0.00;0.00
5001243;Aral Moreira;MS;14120 - Seca;2020-10-22;2020-07-24;2020-10-22;90;0.00;0.00
5001243;Aral Moreira;MS;14120 - Seca;2021-07-09;2021-04-10;2021-07-09;90;0.00;0.00
5001243;Aral Moreira;MS;14131 - Incendio Florestal - Incendios em Parques, areas de Protecao Ambiental e areas de Preservacao Permanente Nacionais, Estaduais ou Municipais;2020-09-14;2020-08-15;2020-09-14;30;0.00;0.00
5001243;Aral Moreira;MS;14132 - Incendio Florestal - Incendios em areas nao protegidas, com reflexos na qualidade do ar;2021-07-08;2021-06-08;2021-07-08;30;0.00;0.00
4300851;Arambaré;RS;13213 - Tempestade Local/Convectiva - Granizo;2023-08-24;2023-07-25;2023-08-24;30;0.00;0.00
4300851;Arambaré;RS;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2023-09-18;2023-08-19;2023-09-18;30;0.00;0.00
4300851;Arambaré;RS;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2025-08-26;2025-07-27;2025-08-26;30;0.00;0.00
4300851;Arambaré;RS;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2025-06-20;2025-05-21;2025-06-20;30;0.00;0.00
4300851;Arambaré;RS;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2019-11-04;2019-10-05;2019-11-04;30;0.00;0.00
4300851;Arambaré;RS;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2025-12-12;2025-11-12;2025-12-12;30;0.00;0.00
4300851;Arambaré;RS;13215 - Tempestade Local/Convectiva - Vendaval;2023-07-28;2023-06-28;2023-07-28;30;0.00;0.00
4300851;Arambaré;RS;14110 - Estiagem;2021-01-27;2020-10-29;2021-01-27;90;0.00;0.00
4300851;Arambaré;RS;14110 - Estiagem;2020-04-14;2020-01-15;2020-04-14;90;0.00;0.00
4300851;Arambaré;RS;14132 - Incendio Florestal - Incendios em areas nao protegidas, com reflexos na qualidade do ar;2021-01-28;2020-12-29;2021-01-28;30;0.00;0.00
2100956;Arame;MA;11321 - Deslizamentos;2020-05-07;2020-04-07;2020-05-07;30;16900000.00;12800000.00
2100956;Arame;MA;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2021-04-05;2021-03-06;2021-04-05;30;7987126.98;2160000.00
2100956;Arame;MA;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2023-03-27;2023-02-25;2023-03-27;30;17392755.92;182360.00
2100956;Arame;MA;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2023-03-20;2023-02-18;2023-03-20;30;17392755.92;182360.00
2100956;Arame;MA;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2025-03-26;2025-02-24;2025-03-26;30;15600000.00;150000.00
3103603;Arantina;MG;12300 - Alagamentos;2023-01-04;2022-12-05;2023-01-04;30;55000.00;0.00
3103603;Arantina;MG;13213 - Tempestade Local/Convectiva - Granizo;2019-05-08;2019-04-08;2019-05-08;30;0.00;0.00
3103603;Arantina;MG;13215 - Tempestade Local/Convectiva - Vendaval;2023-10-11;2023-09-11;2023-10-11;30;38597.50;0.00
2700300;Arapiraca;AL;14110 - Estiagem;2016-08-25;2016-05-27;2016-08-25;90;35100000.00;17000000.00
2700300;Arapiraca;AL;14110 - Estiagem;2017-12-27;2017-09-28;2017-12-27;90;63120.00;0.00
2700300;Arapiraca;AL;14110 - Estiagem;2020-06-04;2020-03-06;2020-06-04;90;153635.76;0.00
2700300;Arapiraca;AL;14110 - Estiagem;2022-01-07;2021-10-09;2022-01-07;90;140512.58;0.00
2700300;Arapiraca;AL;14110 - Estiagem;2018-07-16;2018-04-17;2018-07-16;90;125927.40;0.00
2700300;Arapiraca;AL;14110 - Estiagem;2021-06-14;2021-03-16;2021-06-14;90;121289.40;0.00
2700300;Arapiraca;AL;14110 - Estiagem;2018-12-26;2018-09-27;2018-12-26;90;0.00;0.00
2700300;Arapiraca;AL;14110 - Estiagem;2019-07-03;2019-04-04;2019-07-03;90;0.00;0.00
2700300;Arapiraca;AL;14110 - Estiagem;2020-11-25;2020-08-27;2020-11-25;90;0.00;0.00
2700300;Arapiraca;AL;14110 - Estiagem;2020-01-08;2019-10-10;2020-01-08;90;0.00;0.00
2700300;Arapiraca;AL;14120 - Seca;2017-02-24;2016-11-26;2017-02-24;90;30050000.00;17000000.00
1702307;Arapoema;TO;12100 - Inundacoes;2022-01-12;2021-12-13;2022-01-12;30;0.00;0.00
1702307;Arapoema;TO;14110 - Estiagem;2024-01-11;2023-10-13;2024-01-11;90;0.00;0.00
3103702;Araponga;MG;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2023-02-03;2023-01-04;2023-02-03;30;1507500.00;500000.00
3103702;Araponga;MG;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2020-02-05;2020-01-06;2020-02-05;30;5167000.00;1000000.00
4101507;Arapongas;PR;12200 - Enxurradas;2016-01-21;2015-12-22;2016-01-21;30;27000000.00;0.00
4101606;Arapoti;PR;13215 - Tempestade Local/Convectiva - Vendaval;2023-11-08;2023-10-09;2023-11-08;30;1985469.36;80000.00
3103801;Arapuá;MG;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2017-03-06;2017-02-04;2017-03-06;30;0.00;0.00
3103801;Arapuá;MG;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2022-12-06;2022-11-06;2022-12-06;30;0.00;0.00
3103801;Arapuá;MG;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2022-11-17;2022-10-18;2022-11-17;30;0.00;0.00
4101655;Arapuã;PR;13215 - Tempestade Local/Convectiva - Vendaval;2025-08-04;2025-07-05;2025-08-04;30;0.00;0.00
5101258;Araputanga;MT;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2019-03-20;2019-02-18;2019-03-20;30;200000.00;0.00
5101258;Araputanga;MT;14131 - Incendio Florestal - Incendios em Parques, areas de Protecao Ambiental e areas de Preservacao Permanente Nacionais, Estaduais ou Municipais;2020-09-12;2020-08-13;2020-09-12;30;0.00;0.00
5101258;Araputanga;MT;14131 - Incendio Florestal - Incendios em Parques, areas de Protecao Ambiental e areas de Preservacao Permanente Nacionais, Estaduais ou Municipais;2023-11-17;2023-10-18;2023-11-17;30;0.00;0.00
5101258;Araputanga;MT;14131 - Incendio Florestal - Incendios em Parques, areas de Protecao Ambiental e areas de Preservacao Permanente Nacionais, Estaduais ou Municipais;2023-11-23;2023-10-24;2023-11-23;30;0.00;0.00
5101258;Araputanga;MT;14132 - Incendio Florestal - Incendios em areas nao protegidas, com reflexos na qualidade do ar;2023-11-23;2023-10-24;2023-11-23;30;0.00;0.00
4201307;Araquari;SC;11321 - Deslizamentos;2017-10-07;2017-09-07;2017-10-07;30;10000.00;0.00
4201307;Araquari;SC;11420 - Erosao de Margem Fluvial;2017-05-22;2017-04-22;2017-05-22;30;0.00;0.00
4201307;Araquari;SC;11420 - Erosao de Margem Fluvial;2024-01-11;2023-12-12;2024-01-11;30;0.00;0.00
4201307;Araquari;SC;11420 - Erosao de Margem Fluvial;2025-08-29;2025-07-30;2025-08-29;30;0.00;0.00
4201307;Araquari;SC;12200 - Enxurradas;2017-10-07;2017-09-07;2017-10-07;30;10000.00;0.00
4201307;Araquari;SC;12300 - Alagamentos;2017-05-19;2017-04-19;2017-05-19;30;224486.26;0.00
4201307;Araquari;SC;12300 - Alagamentos;2017-10-02;2017-09-02;2017-10-02;30;0.00;0.00
4201307;Araquari;SC;13111 - Ciclones - Ventos Costeiros (Mobilidade de Dunas);2018-01-04;2017-12-05;2018-01-04;30;0.00;0.00
4201307;Araquari;SC;13213 - Tempestade Local/Convectiva - Granizo;2025-02-13;2025-01-14;2025-02-13;30;560230.00;0.00
4201307;Araquari;SC;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2023-10-04;2023-09-04;2023-10-04;30;784650.00;0.00
4201307;Araquari;SC;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2023-03-24;2023-02-22;2023-03-24;30;161172.09;0.00
4201307;Araquari;SC;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2017-10-08;2017-09-08;2017-10-08;30;0.00;0.00
4201307;Araquari;SC;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2022-12-21;2022-11-21;2022-12-21;30;0.00;0.00
4201307;Araquari;SC;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2022-12-05;2022-11-05;2022-12-05;30;0.00;0.00
4201307;Araquari;SC;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2022-11-27;2022-10-28;2022-11-27;30;0.00;0.00
4201307;Araquari;SC;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2022-03-08;2022-02-06;2022-03-08;30;0.00;0.00
4201307;Araquari;SC;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2023-11-03;2023-10-04;2023-11-03;30;0.00;0.00
4201307;Araquari;SC;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2024-01-22;2023-12-23;2024-01-22;30;0.00;0.00
4201307;Araquari;SC;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2024-01-11;2023-12-12;2024-01-11;30;0.00;0.00
4201307;Araquari;SC;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2019-02-19;2019-01-20;2019-02-19;30;2065530.75;0.00
4201307;Araquari;SC;13215 - Tempestade Local/Convectiva - Vendaval;2021-10-25;2021-09-25;2021-10-25;30;568.00;0.00
4201307;Araquari;SC;13215 - Tempestade Local/Convectiva - Vendaval;2017-04-28;2017-03-29;2017-04-28;30;0.00;0.00
4201307;Araquari;SC;13215 - Tempestade Local/Convectiva - Vendaval;2022-04-01;2022-03-02;2022-04-01;30;0.00;0.00
4201307;Araquari;SC;13215 - Tempestade Local/Convectiva - Vendaval;2022-02-24;2022-01-25;2022-02-24;30;0.00;0.00
4201307;Araquari;SC;13215 - Tempestade Local/Convectiva - Vendaval;2023-07-13;2023-06-13;2023-07-13;30;0.00;0.00
4201307;Araquari;SC;13215 - Tempestade Local/Convectiva - Vendaval;2020-07-23;2020-06-23;2020-07-23;30;5038365.61;4193300.00
4201307;Araquari;SC;13215 - Tempestade Local/Convectiva - Vendaval;2020-07-02;2020-06-02;2020-07-02;30;5038365.61;4193300.00
4201307;Araquari;SC;13215 - Tempestade Local/Convectiva - Vendaval;2022-08-11;2022-07-12;2022-08-11;30;68565.58;0.00
2500908;Arara;PB;14110 - Estiagem;2018-04-11;2018-01-11;2018-04-11;90;10873855.41;5202600.00
2500908;Arara;PB;14110 - Estiagem;2022-11-28;2022-08-30;2022-11-28;90;13507099.53;3222720.00
2500908;Arara;PB;14110 - Estiagem;2022-11-16;2022-08-18;2022-11-16;90;13507099.53;3222720.00
2500908;Arara;PB;14110 - Estiagem;2023-12-04;2023-09-05;2023-12-04;90;5715436.00;3938880.00
2500908;Arara;PB;14110 - Estiagem;2022-05-04;2022-02-03;2022-05-04;90;7101989.67;738342.00
2500908;Arara;PB;14110 - Estiagem;2025-12-17;2025-09-18;2025-12-17;90;5388088.95;3938880.00
2500908;Arara;PB;14110 - Estiagem;2018-10-04;2018-07-06;2018-10-04;90;8839948.84;2425000.00
2500908;Arara;PB;14110 - Estiagem;2025-06-16;2025-03-18;2025-06-16;90;1649208.95;300000.00
2500908;Arara;PB;14110 - Estiagem;2023-05-26;2023-02-25;2023-05-26;90;5357541.00;3691710.00
2500908;Arara;PB;14110 - Estiagem;2021-10-31;2021-08-02;2021-10-31;90;8621142.59;2819880.00
2500908;Arara;PB;14110 - Estiagem;2021-11-11;2021-08-13;2021-11-11;90;8621142.59;2819880.00
2500908;Arara;PB;14110 - Estiagem;2021-05-04;2021-02-03;2021-05-04;90;9518858.94;4161564.00
2500908;Arara;PB;14110 - Estiagem;2020-10-25;2020-07-27;2020-10-25;90;9242184.35;2968560.00
2500908;Arara;PB;14110 - Estiagem;2019-04-09;2019-01-09;2019-04-09;90;7464482.00;2530440.00
2500908;Arara;PB;14110 - Estiagem;2019-10-05;2019-07-07;2019-10-05;90;14263335.53;8392500.00
2500908;Arara;PB;14110 - Estiagem;2016-10-11;2016-07-13;2016-10-11;90;9082714.86;5427500.00
2500908;Arara;PB;14110 - Estiagem;2017-10-06;2017-07-08;2017-10-06;90;7530265.71;4602000.00
2500908;Arara;PB;14110 - Estiagem;2018-04-03;2018-01-03;2018-04-03;90;7530265.71;4602000.00
2500908;Arara;PB;14110 - Estiagem;2017-04-12;2017-01-12;2017-04-12;90;8490000.00;4266000.00
2500908;Arara;PB;14110 - Estiagem;2016-04-18;2016-01-19;2016-04-18;90;3750000.00;3090000.00
4201406;Araranguá;SC;11420 - Erosao de Margem Fluvial;2019-05-20;2019-04-20;2019-05-20;30;0.00;0.00
4201406;Araranguá;SC;12200 - Enxurradas;2022-02-22;2022-01-23;2022-02-22;30;0.00;0.00
4201406;Araranguá;SC;12200 - Enxurradas;2022-08-10;2022-07-11;2022-08-10;30;0.00;0.00
4201406;Araranguá;SC;12300 - Alagamentos;2019-05-31;2019-05-01;2019-05-31;30;0.00;0.00
4201406;Araranguá;SC;13112 - Ciclones - Mares de Tempestade (Ressacas);2016-11-04;2016-10-05;2016-11-04;30;0.00;0.00
4201406;Araranguá;SC;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2022-12-05;2022-11-05;2022-12-05;30;0.00;0.00
4201406;Araranguá;SC;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2025-11-11;2025-10-12;2025-11-11;30;0.00;0.00
4201406;Araranguá;SC;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2022-02-17;2022-01-18;2022-02-17;30;0.00;0.00
4201406;Araranguá;SC;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2022-05-03;2022-04-03;2022-05-03;30;0.00;0.00
4201406;Araranguá;SC;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2023-10-08;2023-09-08;2023-10-08;30;0.00;0.00
4201406;Araranguá;SC;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2022-08-12;2022-07-13;2022-08-12;30;0.00;0.00
4201406;Araranguá;SC;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2021-12-15;2021-11-15;2021-12-15;30;0.00;0.00
4201406;Araranguá;SC;13215 - Tempestade Local/Convectiva - Vendaval;2020-07-06;2020-06-06;2020-07-06;30;0.00;0.00
4201406;Araranguá;SC;13215 - Tempestade Local/Convectiva - Vendaval;2023-03-05;2023-02-03;2023-03-05;30;0.00;0.00
4201406;Araranguá;SC;14132 - Incendio Florestal - Incendios em areas nao protegidas, com reflexos na qualidade do ar;2022-02-18;2022-01-19;2022-02-18;30;0.00;0.00
3503208;Araraquara;SP;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2022-12-29;2022-11-29;2022-12-29;30;0.00;0.00
2301257;Ararendá;CE;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2023-04-05;2023-03-06;2023-04-05;30;0.00;0.00
2301257;Ararendá;CE;14110 - Estiagem;2022-11-23;2022-08-25;2022-11-23;90;0.00;0.00
2301257;Ararendá;CE;14110 - Estiagem;2017-11-30;2017-09-01;2017-11-30;90;0.00;0.00
2301257;Ararendá;CE;14110 - Estiagem;2017-06-30;2017-04-01;2017-06-30;90;0.00;0.00
2301257;Ararendá;CE;14110 - Estiagem;2017-06-07;2017-03-09;2017-06-07;90;0.00;0.00
2301257;Ararendá;CE;14120 - Seca;2017-01-30;2016-11-01;2017-01-30;90;0.00;0.00
2301257;Ararendá;CE;14131 - Incendio Florestal - Incendios em Parques, areas de Protecao Ambiental e areas de Preservacao Permanente Nacionais, Estaduais ou Municipais;2022-09-08;2022-08-09;2022-09-08;30;0.00;0.00
2301257;Ararendá;CE;14132 - Incendio Florestal - Incendios em areas nao protegidas, com reflexos na qualidade do ar;2022-10-11;2022-09-11;2022-10-11;30;0.00;0.00
2301257;Ararendá;CE;14132 - Incendio Florestal - Incendios em areas nao protegidas, com reflexos na qualidade do ar;2022-09-17;2022-08-18;2022-09-17;30;0.00;0.00
2301257;Ararendá;CE;14132 - Incendio Florestal - Incendios em areas nao protegidas, com reflexos na qualidade do ar;2023-12-27;2023-11-27;2023-12-27;30;0.00;0.00
2101004;Arari;MA;12100 - Inundacoes;2020-03-19;2020-02-18;2020-03-19;30;0.00;0.00
2101004;Arari;MA;12100 - Inundacoes;2023-04-05;2023-03-06;2023-04-05;30;6098000.00;575000.00
2101004;Arari;MA;12100 - Inundacoes;2022-04-06;2022-03-07;2022-04-06;30;5896000.00;300000.00
2101004;Arari;MA;12100 - Inundacoes;2021-03-31;2021-03-01;2021-03-31;30;8200050.00;990000.00
2101004;Arari;MA;12100 - Inundacoes;2020-04-08;2020-03-09;2020-04-08;30;11837350.11;700000.00
2101004;Arari;MA;12100 - Inundacoes;2019-04-20;2019-03-21;2019-04-20;30;17859205.67;1480000.00
2101004;Arari;MA;12300 - Alagamentos;2020-04-08;2020-03-09;2020-04-08;30;11837350.11;700000.00
2101004;Arari;MA;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2025-04-29;2025-03-30;2025-04-29;30;2962000.00;300000.00
4300877;Araricá;RS;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2023-09-14;2023-08-15;2023-09-14;30;0.00;0.00
4300877;Araricá;RS;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2025-06-26;2025-05-27;2025-06-26;30;0.00;0.00
4300877;Araricá;RS;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2023-06-19;2023-05-20;2023-06-19;30;0.00;0.00
4300877;Araricá;RS;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2023-12-18;2023-11-18;2023-12-18;30;0.00;0.00
4300877;Araricá;RS;13215 - Tempestade Local/Convectiva - Vendaval;2022-05-24;2022-04-24;2022-05-24;30;0.00;0.00
4300877;Araricá;RS;13215 - Tempestade Local/Convectiva - Vendaval;2025-09-23;2025-08-24;2025-09-23;30;0.00;0.00
4300877;Araricá;RS;13215 - Tempestade Local/Convectiva - Vendaval;2018-06-14;2018-05-15;2018-06-14;30;0.00;0.00
4300877;Araricá;RS;14110 - Estiagem;2023-01-12;2022-10-14;2023-01-12;90;0.00;0.00
4300877;Araricá;RS;14110 - Estiagem;2020-04-28;2020-01-29;2020-04-28;90;0.00;0.00
4300877;Araricá;RS;14110 - Estiagem;2020-03-27;2019-12-28;2020-03-27;90;0.00;0.00
4300877;Araricá;RS;14110 - Estiagem;2022-01-24;2021-10-26;2022-01-24;90;0.00;0.00
4300877;Araricá;RS;14110 - Estiagem;2025-02-18;2024-11-20;2025-02-18;90;0.00;0.00
4300877;Araricá;RS;14110 - Estiagem;2022-01-11;2021-10-13;2022-01-11;90;0.00;0.00
2301307;Araripe;CE;14110 - Estiagem;2021-07-23;2021-04-24;2021-07-23;90;21773360.00;20000000.00
2301307;Araripe;CE;14110 - Estiagem;2023-02-15;2022-11-17;2023-02-15;90;4700810.00;4427450.00
2301307;Araripe;CE;14110 - Estiagem;2025-06-25;2025-03-27;2025-06-25;90;490540.49;0.00
2301307;Araripe;CE;14120 - Seca;2017-09-25;2017-06-27;2017-09-25;90;12765000.00;8200000.00
2301307;Araripe;CE;14120 - Seca;2017-04-03;2017-01-03;2017-04-03;90;11490945.00;7336710.00
2301307;Araripe;CE;14120 - Seca;2016-10-04;2016-07-06;2016-10-04;90;11449810.00;7336710.00
2301307;Araripe;CE;14120 - Seca;2016-07-19;2016-04-20;2016-07-19;90;4720731.80;607631.80
2301307;Araripe;CE;14120 - Seca;2016-07-25;2016-04-26;2016-07-25;90;4720731.80;607631.80
2301307;Araripe;CE;14120 - Seca;2016-04-15;2016-01-16;2016-04-15;90;4720731.80;607631.80
2301307;Araripe;CE;14120 - Seca;2016-07-18;2016-04-19;2016-07-18;90;649806.80;607631.80
2301307;Araripe;CE;14120 - Seca;2022-01-28;2021-10-30;2022-01-28;90;5468420.00;5195060.00
2301307;Araripe;CE;14120 - Seca;2022-07-06;2022-04-07;2022-07-06;90;277787.45;4427.45
2301307;Araripe;CE;14120 - Seca;2018-12-13;2018-09-14;2018-12-13;90;117779.67;3564.74
